3675;FARINHA DE CAJU CX 22.680KG                      ;433.4;433.4;0;0;1006
3676;FARINHA DE CASTANHA DO PARA 1KG                  ;51;51;0;0;1006
3677;FARINHA DE CASTANHA DO PARA SC 18KG              ;899.65;899.65;0;0;1006
3678;FARINHA DE CENOURA 1KG                           ;17.8;17.8;0;0;1006
3679;FARINHA DE CENOURA SC 10KG                       ;174.45;174.45;0;0;1006
3680;FARINHA DE CENTEIO 1KG                            ;3.55;5.325;0.5;100;1006
3681;FARINHA DE CENTEIO SC 25 KG                      ;86.95;86.95;0;0;1006
3682;FARINHA DE CEVADA 1KG                             ;2.95;2.95;0;0;1006
3683;FARINHA DE CHIA 1KG                               ;7.7;11.55;0.5;100;1006
3684;FARINHA DE CHIA SC 10KG              ;75.5;75.5;0;0;1006
3685;FARINHA DE COCO BRANCA 1KG           ;15.2;15.2;0;0;1006
3686;FARINHA DE COCO BRANCA SC 20KG       ;297.95;297.95;0;0;1006
3687;FARINHA DE COCO MARRON 1KG            ;8.2;8.2;0;0;1006
3688;FARINHA DE FEIJAO BRANCO 1KG          ;6.75;6.75;0;0;1006
3689;FARINHA DE FEIJAO BRANCO SC 10KG     ;66.15;66.15;0;0;1006
3690;FARINHA DE LINHACA DOURADA 1KG        ;9.3;9.3;0;0;1006
3691;FARINHA DE LINHACA DOURADA SC 25KG   ;242.55;242.55;0;0;1006
3692;FARINHA DE LINHACA MARROM 1KG         ;7.8;7.8;0;0;1006
3693;FARINHA DE LINHACA MARROM SC 25KG    ;191.1;191.1;0;0;1006
3694;FARINHA DE MA«√ 1KG                  ;29.85;44.775;0.5;100;1006
3695;FARINHA DE MACA PERUANA 1KG          ;39.05;39.05;0;0;1006
3696;FARINHA DE MACA PERUANA SC 20KG      ;765.4;765.4;0;0;1006
3697;FARINHA DE MARACUJA 1KG              ;13;13;0;0;1006
3698;FARINHA DE MARACUJA SC 25KG          ;318.5;318.5;0;0;1006
3699;FARINHA DE QUINOA 1KG                ;16.2;16.2;0;0;1006
3700;FARINHA DE QUINOA SC 10KG            ;158.75;158.75;0;0;1006
3701;FARINHA DE ROSCA 1KG                  ;5.6;5.6;0;0;1006
3702;FARINHA DE ROSCA SC 25 KG            ;133.5;133.5;0;0;1006
3703;FARINHA DE TRIGO INTEGRAL 1KG         ;3.35;3.35;0;0;1006
3704;FARINHA DE TRIGO INTEGRAL SC 25 KG   ;82.1;82.1;0;0;1006
3705;FARINHA DE UVA 1KG                   ;19.2;19.2;0;0;1006
3706;FARINHA GRAO DE BICO 1KG              ;7.8;7.8;0;0;1006
3707;FARINHA GRAO DE BICO SC 10KG         ;72.55;72.55;0;0;1006
3708;FARINHA PANKO 1KG                    ;20.55;20.55;0;0;1006
3709;FARINHA PANKO CX 10KG                ;201.4;201.4;0;0;1006
3710;FECULA DE BATATA 1KG                  ;6.15;6.15;0;0;1006
3711;FECULA DE BATATA SC 25 KG            ;150.7;150.7;0;0;1006
3712;FECULA DE MANDIOCA 1KG                ;4.7;7.05;0.5;100;1006
3713;FECULA DE MANDIOCA SC 25 KG          ;85.75;85.75;0;0;1006
3714;FIBRA DE TRIGO FINA 1KG               ;2.89;2.89;0;0;1006
3715;FIBRA DE TRIGO GROSSA 1KG             ;2.89;2.89;0;0;1006
3716;FIBRIX 1KG                           ;10.2;10.2;0;0;1006
3717;FIBRIX 200GR                         ;2.6;2.6;0;0;1006
3718;FIBRIX 500GR                         ;5.55;5.55;0;0;1006
3719;FIBRIX 5KG                           ;51;51;0;0;1006
3720;FIBRIX A‚AI 1KG                      ;12;12;0;0;1006
3721;FIBRIX COCO 1KG                      ;10.9;10.9;0;0;1006
3722;FIBRIX MORANGO 1KG                   ;11;11;0;0;1006
3723;FIBRIX NATURAL 1KG                   ;10.6;10.6;0;0;1006
3724;FIGO TURCO 1KG                       ;44.2;44.2;0;0;1006
3725;FINI AMORAS 250 G                    ;7.1;7.1;0;0;1006
3726;FINI AMORAS 500G                     ;16.25;16.25;0;0;1006
3727;FINI AROS DE MORANGO 500G            ;16.25;16.25;0;0;1006
3728;FINI BANANA 500G                     ;16.25;16.25;0;0;1006
3729;FINI CHICLE BOLAO 500G               ;15.8;15.8;0;0;1006
3730;FINI CHICLE MELANCIA 500G            ;16.25;16.25;0;0;1006
3731;FINI CHICLE SALADA DE FRUTAS 450G    ;16.25;16.25;0;0;1006
3732;FINI DENTADURAS 500G                 ;16.25;16.25;0;0;1006
3733;FINI MARSH FLOR 250G                 ;6.2;6.2;0;0;1006
3734;FINI MARSHMALLOW ALVORADA 250G       ;6.2;6.2;0;0;1006
3735;FINI MARSHMALLOW CAMPING 250G                 ;6.4;6.4;0;0;1006
3736;FINI MARSHMALLOW TORCAO AZUL 250G             ;6.2;6.2;0;0;1006
3737;FINI MARSHMALLOW TORCAO COLORIDO 250G         ;6.2;6.2;0;0;1006
3738;FINI MARSHMALLOW TORCAO ROSA 250G             ;6.2;6.2;0;0;1006
3739;FINI MINHOCA BRILHO 500G                      ;16.25;16.25;0;0;1006
3740;FINI MINHOCA CITRICA 500G                     ;16.25;16.25;0;0;1006
3741;FINI MINI TUBES CITRICO MIX 500G              ;13.9;13.9;0;0;1006
3742;FINI MINI TUBES MIX 500G                      ;15.8;15.8;0;0;1006
3743;FINI MINI TUBES MORANGO CITRICO 500G          ;15.8;15.8;0;0;1006
3744;FINI MINIONS 450G                             ;13.9;13.9;0;0;1006
3745;FINI OVOS DE DINOSSAURO 500G                  ;15.8;15.8;0;0;1006
3746;FINI TUBES TROLLS 240G                        ;8.45;8.45;0;0;1006
3747;FINI TUBES TUTTI FRUTTI 240G                  ;8.2;8.2;0;0;1006
3748;FINI TUBES TWISTER 240G                       ;8.2;8.2;0;0;1006
3749;FINI TUBES TWISTER CITRICA 240G               ;8.45;8.45;0;0;1006
3750;FINI URSINHO BRILHO 250G                      ;7.1;7.1;0;0;1006
3751;FINI URSINHOS BRILHO 500G                     ;16.25;16.25;0;0;1006
3752;FLOCOS DE ARROZ 1KG                           ;14.7;14.7;0;0;1006
3753;FLOCOS DE ARROZ PCT 11KG                     ;158.4;158.4;0;0;1006
3754;FRUTAS CRISTALIZADAS 10KG                    ;108.3;108.3;0;0;1006
3755;FRUTAS CRISTALIZADAS 1KG                     ;11.05;11.05;0;0;1006
3756;FUBA DE MILHO AMARELO 1KG                     ;4.2;4.2;0;0;1006
3757;FUBA DE MILHO AMARELO SC 25KG                ;102.9;102.9;0;0;1006
3758;FUMACA EM PO 1KG                             ;17;17;0;0;1006
3759;FUMACA EM PO SC 10KG                         ;166.6;166.6;0;0;1006
3760;FUNGHI SECO 1KG                              ;113.2;113.2;0;0;1006
3761;FUNGHI SECO SC 20KG                          ;2218.7;2218.7;0;0;1006
3762;GELATINA NATURAL 1KG                          ;66;99;0.5;100;1006
3763;GELATINA NATURAL SC 25KG                     ;1.617,00;1617;0;0;1006
3764;GENGIBRE EM PO 10KG                           ;170.05;170.05;0;0;1006
3765;GENGIBRE EM PO 1KG                            ;17.35;26.025;0.5;100;1006
3766;GERGELIM BRANCO CRU DESPELICULADO 1KG         ;21.45;21.45;0;0;1006
3767;GERGELIM BRANCO CRU DESPELICULADO SC 25 KG   ;525.5;525.5;0;0;1006
3768;GERGELIM PRETO CRU DESPELICULADO 1KG         ;22.65;22.65;0;0;1006
3769;GERGELIM PRETO CRU DESPELICULADO SC 25 KG    ;554.9;554.9;0;0;1006
3770;GERGELIM TORRADO C/ CASCA SC 10 KG           ;144.05;144.05;0;0;1006
3771;GERGELIM TORRADO C/CASCA 1KG                 ;14.7;14.7;0;0;1006
3772;GERGELIM TORRADO S/ CASCA SC 25 KG           ;565.95;565.95;0;0;1006
3773;GERGELIM TORRADO SEM CASCA 1KG               ;23.1;23.1;0;0;1006
3774;GERMEN DE TRIGO 1KG                           ;3.9;5.85;0.5;100;1006
3775;GERMEN DE TRIGO SC 30KG                      ;114.65;114.65;0;0;1006
3776;GINSENG PO 1KG                               ;14.3;21.45;0.5;100;1006
3777;GIRASSOL COM CASCA                            ;4.05;4.05;0;0;1006
3778;GLACEADO ABACAXI 1KG                         ;61.25;61.25;0;0;1006
3779;GLACEADO CEREJA 1KG                          ;69.2;69.2;0;0;1006
3780;GLACEADO GENGIBRE 1KG                        ;75.75;75.75;0;0;1006
3781;GLACEADO GENGIBRE COM LIMAO 1KG              ;75.75;75.75;0;0;1006
3782;GLACEADO KINKAN 1KG                          ;44.5;44.5;0;0;1006
3783;GLACEADO KIWI 1KG                            ;63.25;63.25;0;0;1006
3784;GLACEADO MARACUJA COM PAPAYA 1KG             ;53;53;0;0;1006
3785;GLACEADO MELAO 1KG                           ;62;62;0;0;1006
3786;GLACEADO MORANGO 1KG                                 ;101.3;101.3;0;0;1006
3787;GLACEADO PERA 1KG                                    ;55;55;0;0;1006
3788;GLACEADO TOMATE CEREJA 1KG                           ;48.75;48.75;0;0;1006
3789;GOJI BERRY 10KG                                      ;723.75;723.75;0;0;1006
3790;GOJI BERRY 1KG                                       ;73.85;110.775;0.5;100;1006
3791;GOMA DE TAPIOCA 1KG                                   ;4.7;4.7;0;0;1006
3792;GOMA XANTANA 1KG                                     ;32.7;32.7;0;0;1006
3793;GOTAS DE 37 ERVAS 100ML                               ;5;5;0;0;1006
3794;GOTAS DE AMORA 100ML                                  ;5;5;0;0;1006
3795;GOTAS DE AMORA BRANCA 100ML                           ;5;5;0;0;1006
3796;GOTAS DE AMORA MIURA 100ML                            ;5;5;0;0;1006
3797;GOTAS DE ANTI FUMO 100ML                             ;5;5;0;0;1006
3798;GOTAS DE ARANTO 100ML                                ;5;5;0;0;1006
3799;GOTAS DE CAMOMILA 100ML                              ;5;5;0;0;1006
3800;GOTAS DE CANELA DE VELHO COM CLORETO 100ML           ;5;5;0;0;1006
3801;GOTAS DE CANELA DE VELHO COM SUCUPIRA 100ML          ;5;5;0;0;1006
3802;GOTAS DE CANELA DE VELHO COMPOSTA 100ML              ;5;5;0;0;1006
3803;GOTAS DE CANELA DE VELHO PURA 100ML                  ;5;5;0;0;1006
3804;GOTAS DE CARDO MARIANO 100ML                         ;5;5;0;0;1006
3805;GOTAS DE CHA ANTI STRESS 100ML                       ;5;5;0;0;1006
3806;GOTAS DE CHA DA VIDA (DIABETE) 100ML                 ;5;5;0;0;1006
3807;GOTAS DE DESINCHA 100ML                              ;5;5;0;0;1006
3808;GOTAS DE ESPINHEIRA SANTA 100ML                      ;5;5;0;0;1006
3809;GOTAS DE EXTRATO DE NONI 100ML                       ;5;5;0;0;1006
3810;GOTAS DE EXTRATO DE OLIVEIRA 100ML                   ;5;5;0;0;1006
3811;GOTAS DE GINKGO BILOBA 100ML                         ;5;5;0;0;1006
3812;GOTAS DE GINKGO BILOBA COM CASTANHA DA INDIA 100ML   ;5;5;0;0;1006
3813;GOTAS DE GRAVIOLA 100ML                              ;5;5;0;0;1006
3814;GOTAS DE GRIPE CONTROL 100ML                         ;5;5;0;0;1006
3815;GOTAS DE HAMAMELIS 100ML                             ;5;5;0;0;1006
3816;GOTAS DE MELAO DE SAO CAETANO 100ML                  ;5;5;0;0;1006
3817;GOTAS DE MELISSA 100ML                               ;5;5;0;0;1006
3818;GOTAS DE MORINGA COMPOSTA 100ML                      ;5;5;0;0;1006
3819;GOTAS DE MORINGA OLEIFERA 100ML                      ;5;5;0;0;1006
3820;GOTAS DE MULUNGU 100ML                               ;5;5;0;0;1006
3821;GOTAS DE NOZ 100ML                                   ;5;5;0;0;1006
3822;GOTAS DE SAO JOAO 100ML                              ;5;5;0;0;1006
3823;GOTAS DE VALERIANA 100 ML                            ;5;5;0;0;1006
3824;GOTAS DO ZECA 100ML                                  ;5;5;0;0;1006
3825;GOTAS PROSTATICAS 100ML                              ;5;5;0;0;1006
3826;GRANOLA ABOBORA CARAMELIZADA E COCO 1KG              ;15.4;15.4;0;0;1006
3827;GRANOLA ABOBORA CARAMELIZADA E COCO 500GR            ;8.6;8.6;0;0;1006
3828;GRANOLA ABOBORA CARAMELIZADA E COCO 5KG              ;70;70;0;0;1006
3829;GRANOLA ACAI E GUARANA 1KG                           ;15.4;15.4;0;0;1006
3830;GRANOLA ACAI E GUARANA 5 KG                          ;70;70;0;0;1006
3831;GRANOLA ACAI E GUARANA 500GR                         ;8.6;8.6;0;0;1006
3832;GRANOLA AMEIXA E LECITINA DE SOJA 1KG                ;15.4;15.4;0;0;1006
3833;GRANOLA AMEIXA E LECITINA DE SOJA 500GR              ;8.6;8.6;0;0;1006
3834;GRANOLA AMEIXA E LECITINA DE SOJA 5KG                ;70;70;0;0;1006
3835;GRANOLA AMENDOIM 1KG                                 ;15.4;15.4;0;0;1006
3836;GRANOLA AMENDOIM 500GR                               ;8.6;8.6;0;0;1006
3837;GRANOLA AMENDOIM 5KG                                  ;70;70;0;0;1006
3838;GRANOLA BANANA 1KG                                    ;15.4;15.4;0;0;1006
3839;GRANOLA BANANA 500GR                                  ;8.6;8.6;0;0;1006
3840;GRANOLA BANANA 5KG                                    ;70;70;0;0;1006
3841;GRANOLA C/ CASTANHA COMPLETA 1KG                      ;15.4;15.4;0;0;1006
3842;GRANOLA C/ CASTANHA COMPLETA 500GR                    ;8.6;8.6;0;0;1006
3843;GRANOLA C/ CASTANHA COMPLETA 5KG                      ;70;70;0;0;1006
3844;GRANOLA C/ CASTANHA DIET (BIOSOFT)                    ;20.25;20.25;0;0;1006
3845;GRANOLA C/CASTANHA (BIOSOFT)                          ;20.25;20.25;0;0;1006
3846;GRANOLA CASTANHA DE CAJU COM LEITE CONSENSADO 1KG     ;15.4;15.4;0;0;1006
3847;GRANOLA CASTANHA DE CAJU COM LEITE CONSENSADO 500GR   ;8.6;8.6;0;0;1006
3848;GRANOLA CASTANHA DE CAJU COM LEITE CONSENSADO 5KG     ;70;70;0;0;1006
3849;GRANOLA CEREJA C/ RASPAS DE CHOCOLATE 1KG;15.4;15.4;0;0;1006
3850;GRANOLA CEREJA C/ RASPAS DE CHOCOLATE 500GR;8.6;8.6;0;0;1006
3851;GRANOLA CEREJA C/ RASPAS DE CHOCOLATE 5KG;70;70;0;0;1006
3852;GRANOLA CHOCOLATE 1KG;15.4;15.4;0;0;1006
3853;GRANOLA CHOCOLATE 500GR;8.6;8.6;0;0;1006
3854;GRANOLA CHOCOLATE 5KG;70;70;0;0;1006
3855;GRANOLA COCO 1KG;15.4;23.1;0.5;100;1006
3856;GRANOLA COCO 500GR;8.6;8.6;0;0;1006
3857;GRANOLA COCO 5KG;70;70;0;0;1006
3858;GRANOLA COMPLETA (BIOSOFT);20.25;20.25;0;0;1006
3859;GRANOLA CROCANTE 1KG;15.4;23.1;0.5;100;1006
3860;GRANOLA CROCANTE 500GR;8.6;8.6;0;0;1006
3861;GRANOLA CROCANTE 5KG;70;70;0;0;1006
3862;GRANOLA FLORES COMESTIVEIS 1KG;15.4;15.4;0;0;1006
3863;GRANOLA FLORES COMESTIVEIS 500GR;8.6;8.6;0;0;1006
3864;GRANOLA FLORES COMESTIVEIS 5KG;70;70;0;0;1006
3865;GRANOLA FRUTAS (BIOSOFT);18.9;18.9;0;0;1006
3866;GRANOLA FRUTAS VERMELHAS 1KG;15.4;23.1;0.5;100;1006
3867;GRANOLA FRUTAS VERMELHAS 500GR;8.6;8.6;0;0;1006
3868;GRANOLA FRUTAS VERMELHAS 5KG;70;70;0;0;1006
3869;GRANOLA FRUTAS ZERO (BIOSOFT);18.9;18.9;0;0;1006
3870;GRANOLA GIRASSOL C/ CANELA 1KG;15.4;15.4;0;0;1006
3871;GRANOLA GIRASSOL C/ CANELA 500GR;8.6;8.6;0;0;1006
3872;GRANOLA GIRASSOL C/ CANELA 5KG;70;70;0;0;1006
3873;GRANOLA GRANOSOJA 1KG;15.3;15.3;0;0;1006
3874;GRANOLA LIGHT 1KG;15.3;22.95;0.5;100;1006
3875;GRANOLA LIGHT 500GR;8.6;8.6;0;0;1006
3876;GRANOLA LIGHT 5KG;70;70;0;0;1006
3877;GRANOLA MACA 1KG;15.4;23.1;0.5;100;1006
3878;GRANOLA MACA 500GR;8.6;8.6;0;0;1006
3879;GRANOLA MACA 5KG;70;70;0;0;1006
3880;GRANOLA MAMAO E LINHACA 1KG;15.4;15.4;0;0;1006
3881;GRANOLA MAMAO E LINHACA 500GR;8.6;8.6;0;0;1006
3882;GRANOLA MAMAO E LINHACA 5KG;70;70;0;0;1006
3883;GRANOLA MANGA E GERGELIM 1KG;15.4;15.4;0;0;1006
3884;GRANOLA MANGA E GERGELIM 500GR;8.6;8.6;0;0;1006
3885;GRANOLA MANGA E GERGELIM 5KG;70;70;0;0;1006
3886;GRANOLA MEL 1KG;15.4;15.4;0;0;1006
3887;GRANOLA MEL 500GR;8.6;8.6;0;0;1006
3888;GRANOLA MEL 5KG;70;70;0;0;1006
3889;GRANOLA MORANGO/IOGURTE/MEL 1KG;15.4;15.4;0;0;1006
3890;GRANOLA MORANGO/IOGURTE/MEL 500GR;8.6;8.6;0;0;1006
3891;GRANOLA MORANGO/IOGURTE/MEL 5KG;70;70;0;0;1006
3892;GRANOLA QUINOA 1KG;15.4;15.4;0;0;1006
3893;GRANOLA QUINOA 500GR                                  ;8.6;8.6;0;0;1006
3894;GRANOLA QUINOA 5KG                                    ;70;70;0;0;1006
3895;GRANOLA TRADICIONAL (BIOSOFT)                         ;17.25;17.25;0;0;1006
3896;GRANOLA TRADICIONAL 1KG                               ;15.4;15.4;0;0;1006
3897;GRANOLA TRADICIONAL 500GR                             ;8.6;8.6;0;0;1006
3898;GRANOLA TRADICIONAL 5KG                               ;70;70;0;0;1006
3899;GRAO DE BICO 12MM 1KG                                 ;12.05;12.05;0;0;1006
3900;GRAO DE BICO 12MM SC 25 KG                            ;295.2;295.2;0;0;1006
3901;GRAO DE BICO 9MM 1KG                                   ;8.4;8.4;0;0;1006
3902;GRAO DE BICO 9MM SC 25 KG                             ;205.8;205.8;0;0;1006
3903;GRAO DE BICO MOSTARDA E MEL 1KG                       ;43.35;43.35;0;0;1006
3904;GRAO DE BICO TORRADO SALGADO 1KG                      ;39.9;39.9;0;0;1006
3905;GUARANA EM GRAO 1KG                                   ;28.2;28.2;0;0;1006
3906;GUARANA EM PO FECULADO 1KG                            ;15.8;15.8;0;0;1006
3907;GUARANA EM PO FECULADO SC 10KG                        ;154.85;154.85;0;0;1006
3908;GUARANA EM PO PURO 1KG                                ;18.2;18.2;0;0;1006
3909;GUARANA EM PO PURO SC 10KG                            ;176.9;176.9;0;0;1006
3910;KETCHUP TRAD. 190G BISNAGA NOBRE SABOR                 ;1.75;1.75;0;0;1006
3911;KETCHUP TRAD. 200G BISNAGA PRAMESA                     ;3.36;3.36;0;0;1006
3912;KETCHUP TRAD. 400G BISNAGA PRAMESA                     ;4.57;4.57;0;0;1006
3913;KINAKO FARINHA DE SOJA TORRADA 1KG                     ;7;7;0;0;1006
3914;KINAKO FARINHA DE SOJA TORRADA 500GR                   ;3.85;3.85;0;0;1006
3915;KINAKO FARINHA DE SOJA TORRADA 5KG                    ;35;35;0;0;1006
3916;LEITE DE COCO 200ML PET. NOBRE SABOR                   ;1.85;1.85;0;0;1006
3917;LEITE DE COCO 400ML PET. CHEF HOLMES                   ;4.4;4.4;0;0;1006
3918;LEITE DE COCO 500ML PET. NOBRE SABOR                   ;3.5;3.5;0;0;1006
3919;LEITE DE COCO EM PO 15KG                              ;710;710;0;0;1006
3920;LEITE DE COCO EM PO 1KG                               ;48.3;48.3;0;0;1006
3921;LEITE DE COCO EM PO VEGANO 1KG                        ;60.05;60.05;0;0;1006
3922;LENTILHA CANADENCE 1KG                                ;15.15;15.15;0;0;1006
3923;LENTILHA CANADENCE SC 45.36 KG                        ;673.45;673.45;0;0;1006
3924;LENTILHA VERMELHA 1KG                                 ;16.9;16.9;0;0;1006
3925;LENTILHA VERMELHA SC 45.36KG                          ;751.25;751.25;0;0;1006
3926;LEVEDO DE CERVEJA 1KG                                 ;16.65;16.65;0;0;1006
3927;LICHIA 230G LT. JANDIRA                               ;24.2;24.2;0;0;1006
3928;LICHIA 230G LT. TIO PACO                              ;19.4;19.4;0;0;1006
3929;LINHACA DOURADA SEMENTE 1KG                           ;11.5;11.5;0;0;1006
3930;LINHACA DOURADA SEMENTE SC 25 KG                      ;281.75;281.75;0;0;1006
3931;LINHACA MARROM SEMENTE 1KG                             ;7.8;7.8;0;0;1006
3932;LINHACA MARROM SEMENTE SC 25 KG                    ;191.1;191.1;0;0;1006
3933;LUPULO 1KG                                         ;82.65;82.65;0;0;1006
3934;MACADAMIA C/ SAL 1KG                               ;103.3;103.3;0;0;1006
3935;MACADAMIA CARAMELIZADA                             ;79;79;0;0;1006
3936;MACADAMIA S/ SAL 1KLG                              ;103.3;103.3;0;0;1006
3937;MARAPUAMA PO 1KG                                   ;11.05;11.05;0;0;1006
3938;MARAPUAMA PO SC 25KG                               ;270.75;270.75;0;0;1006
3939;MARAPUAMA RASURADA                                  ;6.5;6.5;0;0;1006
3940;MEL ORGANICO 250G                                  ;15.55;15.55;0;0;1006
3941;MILHO ESPANHOL CHURRASCO 1KG                       ;28.8;28.8;0;0;1006
3942;MILHO ESPANHOL DUPLO QUEIJO 1KG                    ;18.3;18.3;0;0;1006
3943;MILHO ESPANHOL LEMOM PEPPER 1KG                    ;27.8;27.8;0;0;1006
3944;MILHO ESPANHOL MOSTARDA E MEL 18KG                 ;511.2;511.2;0;0;1006
3945;MILHO ESPANHOL MOSTARDA E MEL 1KG                  ;28.99;28.99;0;0;1006
3946;MILHO ESPANHOL TORRADO E SALGADO 1KG               ;25.75;25.75;0;0;1006
3947;MILHO ESPANHOL TORRADO E SALGADO SC 18 KG          ;454.25;454.25;0;0;1006
3948;MILHO NEGRO PARA PIPOCA 1KG                        ;18.9;18.9;0;0;1006
3949;MILHO PARA PIPOCA 1KG                               ;6.65;6.65;0;0;1006
3950;MILHO PARA PIPOCA SC 23KG                          ;149.9;149.9;0;0;1006
3951;MISTURA PARA CAPPUCCINO (STEVITA) 1KG              ;101.45;101.45;0;0;1006
3952;MISTURA PARA CREPIOCA 500G                          ;8.45;8.45;0;0;1006
3953;MISTURA PRONTA BOLO DE CHOCOLATE REFORPAN 5KG      ;32.5;32.5;0;0;1006
3954;MISTURA PRONTA BOMBOCADO VO ANA 2KG                ;27.45;27.45;0;0;1006
3955;MISTURA PRONTA BROWNIE VO ANA 2KG                  ;32.5;32.5;0;0;1006
3956;MISTURA PRONTA CHOCOLATE VO ANA 2KG                ;23.9;23.9;0;0;1006
3957;MISTURA PRONTA LEITE CONDENSADO REFORPAN 5KG       ;32.5;32.5;0;0;1006
3958;MISTURA PRONTA MULTICEREAIS VO ANA 2KG             ;30.6;30.6;0;0;1006
3959;MIX DE CASTANHAS 1KG                               ;55;55;0;0;1006
3960;MIX DE FRUTAS PREMIUM 1KG                          ;55;55;0;0;1006
3961;MIX DE FRUTAS TROPICAL 1KG                         ;43;43;0;0;1006
3962;MIX DE FRUTAS VERMELHAS 1KG                        ;58;58;0;0;1006
3963;MIX DE MISTURA PARA PAO DE QUEIJO 1KG               ;5.85;5.85;0;0;1006
3964;MIX DE PIMENTAS EM GRAOS                           ;33.95;33.95;0;0;1006
3965;MIX DE QUINOA FLOCOS 1KG                           ;22.85;22.85;0;0;1006
3966;MIX DE QUINOA GRAO 1KG                             ;22.85;22.85;0;0;1006
3967;MOLHO BARBECUE 190G BISNAGA NOBRE SABOR             ;2.35;2.35;0;0;1006
3968;MOLHO BARBECUE 400G BISNAGA PRAMESA                 ;4.98;4.98;0;0;1006
3969;MOLHO DE PIMENTA 150ML PET. CHEF HOLMES             ;3.36;3.36;0;0;1006
3970;MOLHO DE PIMENTA 300G ROM«S SAUCE                  ;17.45;17.45;0;0;1006
3971;MOLHO DE PIMENTA AGRIDOCE 340G ROM«S SAUCE         ;17.45;17.45;0;0;1006
3972;MOLHO DE PIMENTA C/ LIMAO 150ML PET. CHEF HOLMES    ;2.6;2.6;0;0;1006
3973;MOLHO DE PIMENTA C/ LIMAO 150ML PET. NOBRE SABOR   ;2.2;2.2;0;0;1006
3974;MOLHO DE TOMATE REFOGADO 340G POUCH PRAMESA        ;1.47;1.47;0;0;1006
3975;MOLHO INGLES 150ML PET. CHEF HOLMES                ;2.1;2.1;0;0;1006
3976;MOLHO INGLES 150ML PET. NOBRE SABOR                ;2.5;2.5;0;0;1006
3977;MOLHO MOSTARDA COM CHIMICHURRI 300G ROM«S SAUCE    ;17.45;17.45;0;0;1006
3978;MOLHO PIMENTA BAIANA TRAD 150ML PET NOBRE SABOR    ;2.1;2.1;0;0;1006
3979;MOSTARDA AMARELA 180G BISNAGA PRAMESA              ;2.68;2.68;0;0;1006
3980;MOSTARDA AMARELA 190G BISNAGA NOBRE SABOR          ;2.35;2.35;0;0;1006
3981;MOSTARDA AMARELA 200G BISNAGA CASTELO              ;2.9;2.9;0;0;1006
3982;MOSTARDA AMARELA GRAOS 1KG                         ;14.75;14.75;0;0;1006
3983;MOSTARDA AMARELA GRAOS SC 10KG                       ;144.55;144.55;0;0;1006
3984;MOSTARDA EM PO AMARELA 1KG                           ;13.2;13.2;0;0;1006
3985;MOSTARDA EM PO AMARELA SC 10KG                       ;129.35;129.35;0;0;1006
3986;MULTI MISTURA 1KG                                     ;9.7;9.7;0;0;1006
3987;MULTI MISTURA 250GR                                    ;3.1;3.1;0;0;1006
3988;MULTI MISTURA 500GR                                    ;4.85;4.85;0;0;1006
3989;MULTI MISTURA 5KG                                     ;42.75;42.75;0;0;1006
3990;NIBIS DE CACAU 1KG                                    ;41.65;41.65;0;0;1006
3991;NIBIS DE CACAU SC 10KG                                ;408.2;408.2;0;0;1006
3992;NOZ MOSCADA EM PO FECULADA 1KG                        ;17.5;26.25;0.5;100;1006
3993;NOZ MOSCADA EM PO FECULADA SC 10KG                    ;171.5;171.5;0;0;1006
3994;NOZ MOSCADA EM PO PURA SC 10KG                        ;387.1;387.1;0;0;1006
3995;NOZ MOSCADA INTEIRA 1KG                               ;124.95;187.425;0.5;100;1006
3996;NOZ MOSCADA INTEIRA SC 25KG                          ;3061.25;3061.25;0;0;1006
3997;NOZ MOSCADA PO PURA 1KG                               ;39.5;59.25;0.5;100;1006
3998;NOZES CARAMELO                                        ;32;32;0;0;1006
3999;NOZES EXTRA LIGHT INTEIRA 100% 1KG                    ;62.8;94.2;0.5;100;1006
4000;NOZES EXTRA LIGHT INTEIRA 100% CX 10 KG               ;615.45;615.45;0;0;1006
4001;NOZES EXTRA LIGHT QUARTILHOS 1KG                      ;57.8;57.8;0;0;1006
4002;NOZES EXTRA LIGHT QUARTILHOS CX 10 KG                 ;566.45;566.45;0;0;1006
4003;NOZES EXTRA LIGHT QUARTZ 1KG                          ;60.8;60.8;0;0;1006
4004;NOZES EXTRA LIGHT QUARTZ CX 10 KG                     ;595.85;595.85;0;0;1006
4005;NOZES EXTRA LIGHT QUARTZ CX 12 KG                     ;715;715;0;0;1006
4006;NOZES INTEIRA 80/20 1KG                               ;57.2;57.2;0;0;1006
4007;NOZES INTEIRA 80/20 CX 10 KG                          ;560.6;560.6;0;0;1006
4008;NOZES NA CASCA 1KG                                    ;21;31.5;0.5;100;1006
4009;NOZES PECAN AGRIDOCE 1.100 KG                         ;94.8;94.8;0;0;1006
4010;NOZES PECAN COM CASCA 1KG                             ;28;28;0;0;1006
4011;NOZES PECAN INTEIRA 1KG                               ;58.9;88.35;0.5;100;1006
4012;îLEO DE ABACATE 250ML                                 ;33.2;33.2;0;0;1006
4013;OLEO DE COCO COCOESTE 250ML                           ;15.8;15.8;0;0;1006
4014;OLEO DE COCO COCOESTE 500ML                           ;23.85;23.85;0;0;1006
4015;OLEO DE GERGELIM 250ML                                ;25.95;25.95;0;0;1006
4016;OLEO DE GIRASSOL 250ML                                ;19.4;19.4;0;0;1006
